graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_300_44850_0,300,44850,299,"{(0, 158), (0, 277), (0, 222), (0, 286), (0, 51), (0, 115), (0, 60), (0, 179), (0, 5), (0, 124), (0, 243), (0, 69), (0, 188), (0, 14), (0, 133), (0, 252), (0, 78), (0, 197), (0, 23), (0, 142), (0, 261), (0, 87), (0, 206), (0, 151), (0, 270), (0, 215), (0, 279), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 236), (0, 62), (0, 181), (0, 7), (0, 126), (0, 245), (0, 71), (0, 190), (0, 16), (0, 135), (0, 254), (0, 80), (0, 199), (0, 144), (0, 263), (0, 208), (0, 272), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 229), (0, 55), (0, 174), (0, 119), (0, 238), (0, 64), (0, 183), (0, 9), (0, 128), (0, 247), (0, 73), (0, 192), (0, 137), (0, 256), (0, 201), (0, 265), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 231), (0, 57), (0, 176), (0, 295), (0, 121), (0, 240), (0, 66), (0, 185), (0, 2), (0, 130), (0, 249), (0, 194), (0, 258), (0, 203), (0, 267), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 224), (0, 50), (0, 169), (0, 288), (0, 114), (0, 233), (0, 59), (0, 178), (0, 297), (0, 123), (0, 242), (0, 68), (0, 187), (0, 132), (0, 251), (0, 196), (0, 260), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 217), (0, 43), (0, 162), (0, 281), (0, 107), (0, 226), (0, 52), (0, 171), (0, 290), (0, 116), (0, 235), (0, 61), (0, 180), (0, 299), (0, 125), (0, 244), (0, 189), (0, 253), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 210), (0, 36), (0, 155), (0, 274), (0, 100), (0, 219), (0, 45), (0, 164), (0, 283), (0, 109), (0, 228), (0, 54), (0, 173), (0, 292), (0, 118), (0, 237), (0, 182), (0, 246), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 212), (0, 38), (0, 157), (0, 276), (0, 102), (0, 221), (0, 47), (0, 166), (0, 285), (0, 111), (0, 230), (0, 175), (0, 294), (0, 239), (0, 248), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 205), (0, 31), (0, 150), (0, 269), (0, 95), (0, 214), (0, 40), (0, 159), (0, 278), (0, 104), (0, 223), (0, 168), (0, 287), (0, 113), (0, 232), (0, 177), (0, 296), (0, 241), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 198), (0, 24), (0, 143), (0, 262), (0, 88), (0, 207), (0, 33), (0, 152), (0, 271), (0, 97), (0, 216), (0, 42), (0, 161), (0, 280), (0, 106), (0, 225), (0, 170), (0, 289), (0, 234), (0, 298), (0, 63), (0, 8), (0, 127), (0, 72), (0, 191), (0, 17), (0, 136), (0, 255), (0, 81), (0, 200), (0, 26), (0, 145), (0, 264), (0, 90), (0, 209), (0, 35), (0, 154), (0, 273), (0, 99), (0, 218), (0, 163), (0, 282), (0, 227), (0, 291), (0, 56), (0, 1), (0, 120), (0, 65), (0, 184), (0, 10), (0, 129), (0, 74), (0, 193), (0, 19), (0, 138), (0, 257), (0, 83), (0, 202), (0, 28), (0, 147), (0, 266), (0, 92), (0, 211), (0, 156), (0, 275), (0, 220), (0, 284), (0, 293), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 186), (0, 12), (0, 131), (0, 250), (0, 76), (0, 195), (0, 21), (0, 140), (0, 259), (0, 85), (0, 204), (0, 149), (0, 268), (0, 213)}",299,224250,0.8365621566772461
Graph_300_44850_1,300,44850,299,"{(0, 158), (0, 277), (0, 222), (0, 286), (0, 51), (0, 115), (0, 60), (0, 179), (0, 5), (0, 124), (0, 243), (0, 69), (0, 188), (0, 14), (0, 133), (0, 252), (0, 78), (0, 197), (0, 23), (0, 142), (0, 261), (0, 87), (0, 206), (0, 151), (0, 270), (0, 215), (0, 279), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 236), (0, 62), (0, 181), (0, 7), (0, 126), (0, 245), (0, 71), (0, 190), (0, 16), (0, 135), (0, 254), (0, 80), (0, 199), (0, 144), (0, 263), (0, 208), (0, 272), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 229), (0, 55), (0, 174), (0, 119), (0, 238), (0, 64), (0, 183), (0, 9), (0, 128), (0, 247), (0, 73), (0, 192), (0, 137), (0, 256), (0, 201), (0, 265), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 231), (0, 57), (0, 176), (0, 295), (0, 121), (0, 240), (0, 66), (0, 185), (0, 2), (0, 130), (0, 249), (0, 194), (0, 258), (0, 203), (0, 267), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 224), (0, 50), (0, 169), (0, 288), (0, 114), (0, 233), (0, 59), (0, 178), (0, 297), (0, 123), (0, 242), (0, 68), (0, 187), (0, 132), (0, 251), (0, 196), (0, 260), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 217), (0, 43), (0, 162), (0, 281), (0, 107), (0, 226), (0, 52), (0, 171), (0, 290), (0, 116), (0, 235), (0, 61), (0, 180), (0, 299), (0, 125), (0, 244), (0, 189), (0, 253), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 210), (0, 36), (0, 155), (0, 274), (0, 100), (0, 219), (0, 45), (0, 164), (0, 283), (0, 109), (0, 228), (0, 54), (0, 173), (0, 292), (0, 118), (0, 237), (0, 182), (0, 246), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 212), (0, 38), (0, 157), (0, 276), (0, 102), (0, 221), (0, 47), (0, 166), (0, 285), (0, 111), (0, 230), (0, 175), (0, 294), (0, 239), (0, 248), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 205), (0, 31), (0, 150), (0, 269), (0, 95), (0, 214), (0, 40), (0, 159), (0, 278), (0, 104), (0, 223), (0, 168), (0, 287), (0, 113), (0, 232), (0, 177), (0, 296), (0, 241), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 198), (0, 24), (0, 143), (0, 262), (0, 88), (0, 207), (0, 33), (0, 152), (0, 271), (0, 97), (0, 216), (0, 42), (0, 161), (0, 280), (0, 106), (0, 225), (0, 170), (0, 289), (0, 234), (0, 298), (0, 63), (0, 8), (0, 127), (0, 72), (0, 191), (0, 17), (0, 136), (0, 255), (0, 81), (0, 200), (0, 26), (0, 145), (0, 264), (0, 90), (0, 209), (0, 35), (0, 154), (0, 273), (0, 99), (0, 218), (0, 163), (0, 282), (0, 227), (0, 291), (0, 56), (0, 1), (0, 120), (0, 65), (0, 184), (0, 10), (0, 129), (0, 74), (0, 193), (0, 19), (0, 138), (0, 257), (0, 83), (0, 202), (0, 28), (0, 147), (0, 266), (0, 92), (0, 211), (0, 156), (0, 275), (0, 220), (0, 284), (0, 293), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 186), (0, 12), (0, 131), (0, 250), (0, 76), (0, 195), (0, 21), (0, 140), (0, 259), (0, 85), (0, 204), (0, 149), (0, 268), (0, 213)}",299,224250,0.828026533126831
Graph_350_7635_0,350,7635,23,"{(59, 290), (5, 59), (59, 137), (59, 149), (59, 152), (59, 103), (59, 289), (59, 295), (59, 234), (59, 292), (59, 60), (59, 322), (59, 200), (59, 273), (59, 62), (59, 312), (59, 77), (59, 263), (59, 89), (59, 156), (59, 101), (59, 223), (59, 232)}",23,16376,0.018888473510742188
Graph_350_7635_1,350,7635,28,"{(86, 313), (86, 328), (86, 212), (86, 157), (23, 86), (86, 221), (86, 224), (86, 172), (86, 181), (86, 120), (18, 86), (73, 86), (86, 275), (86, 162), (86, 287), (75, 86), (86, 296), (86, 116), (86, 305), (68, 86), (86, 317), (86, 320), (86, 329), (86, 332), (86, 161), (86, 100), (86, 112), (86, 225)}",28,20006,0.019709348678588867
Graph_350_15269_0,350,15269,63,"{(18, 313), (18, 252), (18, 203), (18, 200), (18, 206), (18, 87), (18, 145), (18, 209), (18, 328), (18, 154), (18, 301), (18, 212), (18, 227), (18, 172), (18, 349), (18, 236), (18, 114), (18, 53), (18, 175), (1, 18), (18, 68), (18, 187), (18, 251), (18, 196), (18, 19), (18, 202), (18, 28), (18, 147), (18, 208), (18, 321), (18, 333), (5, 18), (18, 284), (18, 168), (18, 107), (18, 226), (18, 52), (18, 290), (18, 116), (18, 235), (18, 238), (18, 125), (18, 308), (18, 134), (18, 192), (18, 311), (18, 201), (18, 204), (18, 24), (18, 207), (18, 255), (18, 216), (18, 335), (18, 222), (18, 109), (18, 289), (18, 228), (18, 231), (18, 237), (18, 118), (18, 57), (18, 121), (18, 75)}",63,46116,0.060741424560546875
Graph_350_15269_1,350,15269,59,"{(42, 286), (42, 45), (42, 170), (42, 289), (42, 167), (42, 347), (42, 112), (42, 51), (42, 57), (42, 295), (42, 115), (42, 240), (42, 185), (42, 191), (42, 124), (42, 72), (42, 267), (42, 206), (42, 270), (42, 273), (42, 218), (42, 96), (42, 282), (42, 276), (42, 44), (42, 169), (42, 53), (42, 239), (42, 178), (42, 297), (21, 42), (42, 135), (42, 199), (42, 324), (42, 77), (42, 257), (42, 141), (42, 327), (42, 330), (42, 156), (42, 269), (42, 220), (42, 223), (42, 235), (42, 174), (42, 119), (42, 125), (42, 302), (29, 42), (42, 247), (42, 253), (42, 73), (42, 131), (42, 317), (42, 256), (42, 320), (42, 198), (42, 216), (42, 222)}",59,43070,0.05538773536682129
Graph_350_30538_0,350,30538,144,"{(189, 265), (189, 210), (189, 338), (50, 189), (189, 228), (127, 189), (10, 189), (65, 189), (63, 189), (189, 203), (189, 267), (133, 189), (189, 340), (27, 189), (93, 189), (189, 294), (148, 189), (189, 303), (95, 189), (189, 260), (150, 189), (161, 189), (189, 269), (189, 214), (55, 189), (110, 189), (189, 278), (189, 223), (189, 342), (189, 287), (189, 232), (42, 189), (189, 296), (163, 189), (46, 189), (57, 189), (123, 189), (6, 189), (189, 198), (4, 189), (189, 344), (189, 289), (74, 189), (151, 189), (140, 189), (189, 191), (189, 255), (189, 200), (189, 264), (87, 189), (189, 209), (189, 218), (168, 189), (49, 189), (115, 189), (159, 189), (170, 189), (189, 266), (189, 211), (174, 189), (11, 189), (66, 189), (187, 189), (26, 189), (189, 204), (189, 323), (189, 268), (189, 332), (189, 277), (134, 189), (17, 189), (28, 189), (83, 189), (160, 189), (189, 234), (32, 189), (43, 189), (189, 243), (164, 189), (189, 197), (189, 316), (189, 261), (189, 325), (189, 334), (45, 189), (56, 189), (111, 189), (34, 189), (155, 189), (5, 189), (126, 189), (189, 227), (189, 245), (189, 190), (189, 309), (189, 254), (189, 199), (7, 189), (62, 189), (73, 189), (189, 327), (117, 189), (183, 189), (77, 189), (143, 189), (189, 293), (130, 189), (35, 189), (189, 192), (156, 189), (145, 189), (189, 320), (158, 189), (189, 222), (189, 231), (162, 189), (189, 240), (189, 194), (189, 313), (122, 189), (189, 322), (54, 189), (109, 189), (14, 189), (80, 189), (58, 189), (189, 279), (189, 233), (189, 306), (189, 315), (137, 189), (86, 189), (189, 208), (189, 272), (189, 281), (189, 345), (189, 290), (189, 244), (189, 308), (154, 189), (165, 189), (48, 189), (103, 189), (169, 189)}",144,111240,0.26490092277526855
Graph_350_30538_1,350,30538,154,"{(167, 265), (66, 167), (42, 167), (121, 167), (167, 283), (167, 228), (26, 167), (2, 167), (167, 173), (81, 167), (136, 167), (147, 167), (134, 167), (167, 194), (4, 167), (83, 167), (94, 167), (160, 167), (138, 167), (167, 322), (167, 267), (167, 331), (32, 167), (8, 167), (98, 167), (167, 340), (56, 167), (45, 167), (111, 167), (166, 167), (5, 167), (167, 205), (167, 278), (167, 223), (167, 342), (113, 167), (62, 167), (73, 167), (77, 167), (167, 189), (75, 167), (167, 326), (130, 167), (167, 225), (35, 167), (90, 167), (167, 289), (156, 167), (0, 167), (167, 182), (167, 191), (167, 310), (28, 167), (107, 167), (96, 167), (162, 167), (167, 273), (17, 167), (1, 167), (167, 175), (58, 167), (34, 167), (167, 257), (167, 202), (167, 321), (167, 266), (167, 211), (167, 339), (71, 167), (167, 177), (20, 167), (167, 296), (86, 167), (152, 167), (141, 167), (167, 259), (48, 167), (24, 167), (114, 167), (13, 167), (167, 243), (167, 188), (167, 197), (37, 167), (127, 167), (167, 325), (10, 167), (76, 167), (131, 167), (167, 227), (167, 181), (167, 300), (167, 190), (167, 254), (133, 167), (167, 199), (167, 263), (3, 167), (148, 167), (146, 167), (167, 220), (167, 348), (167, 174), (40, 167), (84, 167), (106, 167), (167, 238), (16, 167), (167, 302), (167, 247), (167, 192), (55, 167), (167, 320), (108, 167), (163, 167), (167, 213), (57, 167), (44, 167), (167, 222), (167, 341), (167, 295), (167, 304), (167, 249), (167, 313), (74, 167), (167, 206), (151, 167), (140, 167), (129, 167), (167, 215), (167, 279), (167, 288), (167, 297), (167, 242), (87, 167), (23, 167), (91, 167), (12, 167), (102, 167), (167, 208), (167, 272), (167, 217), (167, 281), (167, 226), (167, 345), (25, 167), (115, 167), (167, 235), (159, 167), (167, 299), (167, 244), (64, 167), (167, 308), (29, 167)}",154,119735,0.3165473937988281
Graph_350_45807_0,350,45807,240,"{(221, 236), (221, 300), (221, 245), (146, 221), (221, 309), (221, 254), (16, 221), (82, 221), (172, 221), (150, 221), (221, 336), (55, 221), (31, 221), (221, 229), (221, 293), (163, 221), (221, 238), (221, 302), (221, 247), (33, 221), (112, 221), (88, 221), (99, 221), (221, 311), (123, 221), (44, 221), (167, 221), (178, 221), (221, 256), (221, 320), (193, 221), (125, 221), (221, 286), (221, 231), (61, 221), (140, 221), (129, 221), (50, 221), (206, 221), (221, 304), (10, 221), (221, 313), (63, 221), (153, 221), (142, 221), (208, 221), (12, 221), (91, 221), (89, 221), (67, 221), (221, 224), (212, 221), (78, 221), (221, 279), (221, 288), (221, 233), (102, 221), (168, 221), (221, 297), (221, 343), (221, 242), (221, 306), (221, 251), (221, 315), (25, 221), (115, 221), (170, 221), (29, 221), (40, 221), (84, 221), (174, 221), (119, 221), (221, 226), (221, 290), (121, 221), (187, 221), (176, 221), (221, 317), (2, 221), (81, 221), (57, 221), (136, 221), (147, 221), (202, 221), (68, 221), (6, 221), (221, 274), (221, 338), (221, 283), (221, 228), (70, 221), (160, 221), (221, 292), (204, 221), (215, 221), (221, 301), (19, 221), (8, 221), (74, 221), (221, 310), (98, 221), (219, 221), (221, 246), (164, 221), (30, 221), (217, 221), (221, 267), (111, 221), (87, 221), (177, 221), (100, 221), (221, 276), (221, 340), (166, 221), (221, 285), (60, 221), (36, 221), (126, 221), (221, 294), (181, 221), (47, 221), (179, 221), (117, 221), (104, 221), (183, 221), (194, 221), (221, 324), (128, 221), (221, 269), (77, 221), (53, 221), (143, 221), (221, 278), (221, 223), (221, 342), (221, 287), (221, 232), (221, 296), (130, 221), (0, 221), (90, 221), (101, 221), (156, 221), (145, 221), (200, 221), (211, 221), (11, 221), (221, 253), (39, 221), (15, 221), (221, 262), (221, 271), (221, 280), (221, 225), (158, 221), (221, 289), (28, 221), (83, 221), (173, 221), (94, 221), (32, 221), (43, 221), (221, 264), (120, 221), (221, 328), (175, 221), (221, 273), (221, 337), (221, 282), (69, 221), (80, 221), (221, 346), (45, 221), (34, 221), (135, 221), (221, 291), (124, 221), (56, 221), (221, 227), (190, 221), (221, 248), (221, 312), (113, 221), (203, 221), (192, 221), (221, 321), (221, 266), (18, 221), (97, 221), (73, 221), (152, 221), (22, 221), (221, 348), (205, 221), (9, 221), (75, 221), (165, 221), (221, 241), (209, 221), (221, 305), (221, 250), (35, 221), (103, 221), (24, 221), (169, 221), (13, 221), (114, 221), (79, 221), (221, 259), (221, 268), (221, 332), (221, 341), (14, 221), (37, 221), (105, 221), (92, 221), (171, 221), (127, 221), (76, 221), (221, 298), (52, 221), (41, 221), (197, 221), (186, 221), (1, 221), (221, 316), (221, 261), (221, 325), (221, 270), (144, 221), (109, 221), (210, 221), (188, 221), (199, 221), (133, 221), (3, 221), (93, 221), (58, 221), (148, 221), (214, 221)}",240,196920,0.67822265625
Graph_350_45807_1,350,45807,238,"{(163, 338), (163, 164), (126, 163), (163, 283), (163, 347), (113, 163), (7, 163), (62, 163), (163, 185), (73, 163), (163, 194), (163, 313), (22, 163), (77, 163), (163, 322), (163, 203), (163, 267), (143, 163), (163, 331), (163, 276), (9, 163), (163, 340), (75, 163), (163, 221), (163, 349), (24, 163), (101, 163), (156, 163), (163, 178), (163, 242), (39, 163), (163, 187), (163, 251), (163, 196), (163, 205), (163, 324), (37, 163), (163, 269), (158, 163), (163, 333), (163, 214), (163, 278), (163, 342), (52, 163), (41, 163), (96, 163), (107, 163), (162, 163), (1, 163), (17, 163), (163, 180), (163, 244), (163, 189), (163, 308), (54, 163), (163, 253), (109, 163), (120, 163), (163, 317), (163, 198), (163, 262), (163, 326), (3, 163), (80, 163), (163, 271), (69, 163), (163, 280), (163, 344), (163, 173), (16, 163), (71, 163), (137, 163), (163, 301), (163, 182), (163, 310), (20, 163), (31, 163), (97, 163), (86, 163), (163, 319), (141, 163), (163, 200), (163, 328), (163, 273), (163, 337), (33, 163), (44, 163), (154, 163), (163, 175), (163, 239), (114, 163), (103, 163), (163, 248), (163, 312), (163, 321), (163, 266), (163, 330), (50, 163), (127, 163), (116, 163), (10, 163), (163, 223), (76, 163), (65, 163), (163, 287), (163, 232), (163, 177), (163, 296), (163, 241), (163, 186), (163, 305), (163, 195), (12, 163), (163, 323), (89, 163), (78, 163), (144, 163), (93, 163), (148, 163), (163, 225), (25, 163), (163, 234), (163, 179), (163, 298), (163, 188), (29, 163), (40, 163), (163, 252), (84, 163), (150, 163), (106, 163), (95, 163), (155, 163), (163, 325), (55, 163), (42, 163), (108, 163), (163, 227), (163, 172), (163, 291), (46, 163), (68, 163), (163, 190), (6, 163), (163, 309), (163, 318), (70, 163), (125, 163), (30, 163), (19, 163), (85, 163), (163, 339), (140, 163), (163, 284), (151, 163), (163, 165), (74, 163), (163, 174), (163, 293), (129, 163), (163, 238), (163, 247), (163, 275), (163, 311), (21, 163), (87, 163), (142, 163), (153, 163), (163, 204), (102, 163), (91, 163), (157, 163), (163, 268), (163, 213), (163, 332), (163, 277), (163, 222), (51, 163), (163, 167), (163, 286), (163, 231), (163, 176), (163, 295), (163, 240), (38, 163), (163, 304), (104, 163), (115, 163), (159, 163), (163, 265), (64, 163), (53, 163), (119, 163), (163, 197), (163, 215), (163, 343), (11, 163), (66, 163), (163, 288), (121, 163), (163, 297), (26, 163), (163, 306), (81, 163), (136, 163), (147, 163), (163, 199), (163, 263), (163, 208), (28, 163), (163, 272), (83, 163), (94, 163), (149, 163), (138, 163), (160, 163), (163, 336), (163, 217), (163, 345), (163, 226), (32, 163), (163, 290), (98, 163), (163, 235), (43, 163), (163, 299), (163, 256), (56, 163), (163, 201), (111, 163), (100, 163), (163, 320), (163, 210), (163, 329), (5, 163), (163, 274), (60, 163), (163, 219)}",238,195041,0.6735274791717529
Graph_350_61075_0,350,61075,349,"{(0, 158), (0, 5), (0, 243), (0, 14), (0, 252), (0, 23), (0, 261), (0, 270), (0, 279), (0, 108), (0, 117), (0, 126), (0, 135), (0, 144), (0, 229), (0, 238), (0, 9), (0, 247), (0, 256), (0, 265), (0, 94), (0, 103), (0, 112), (0, 121), (0, 130), (0, 224), (0, 233), (0, 242), (0, 251), (0, 260), (0, 89), (0, 98), (0, 107), (0, 345), (0, 116), (0, 125), (0, 210), (0, 219), (0, 228), (0, 237), (0, 246), (0, 75), (0, 84), (0, 93), (0, 102), (0, 340), (0, 111), (0, 349), (0, 205), (0, 214), (0, 223), (0, 232), (0, 241), (0, 70), (0, 79), (0, 88), (0, 326), (0, 97), (0, 335), (0, 106), (0, 344), (0, 191), (0, 200), (0, 209), (0, 218), (0, 227), (0, 56), (0, 65), (0, 74), (0, 83), (0, 321), (0, 92), (0, 330), (0, 339), (0, 348), (0, 186), (0, 195), (0, 204), (0, 213), (0, 222), (0, 51), (0, 60), (0, 69), (0, 307), (0, 78), (0, 316), (0, 87), (0, 325), (0, 334), (0, 343), (0, 172), (0, 181), (0, 190), (0, 199), (0, 208), (0, 37), (0, 46), (0, 55), (0, 64), (0, 302), (0, 73), (0, 311), (0, 320), (0, 329), (0, 338), (0, 167), (0, 176), (0, 185), (0, 194), (0, 203), (0, 32), (0, 41), (0, 50), (0, 288), (0, 59), (0, 297), (0, 68), (0, 306), (0, 315), (0, 324), (0, 153), (0, 162), (0, 171), (0, 180), (0, 189), (0, 18), (0, 27), (0, 36), (0, 274), (0, 45), (0, 283), (0, 54), (0, 292), (0, 301), (0, 310), (0, 139), (0, 148), (0, 157), (0, 166), (0, 175), (0, 4), (0, 13), (0, 22), (0, 31), (0, 269), (0, 40), (0, 278), (0, 287), (0, 296), (0, 305), (0, 134), (0, 143), (0, 152), (0, 161), (0, 170), (0, 8), (0, 17), (0, 255), (0, 26), (0, 264), (0, 35), (0, 273), (0, 282), (0, 291), (0, 120), (0, 129), (0, 138), (0, 147), (0, 156), (0, 3), (0, 12), (0, 250), (0, 21), (0, 259), (0, 268), (0, 277), (0, 286), (0, 115), (0, 124), (0, 133), (0, 142), (0, 151), (0, 236), (0, 7), (0, 245), (0, 16), (0, 254), (0, 263), (0, 272), (0, 101), (0, 110), (0, 119), (0, 128), (0, 137), (0, 231), (0, 2), (0, 240), (0, 249), (0, 258), (0, 267), (0, 96), (0, 105), (0, 114), (0, 123), (0, 132), (0, 217), (0, 226), (0, 235), (0, 244), (0, 253), (0, 82), (0, 91), (0, 100), (0, 109), (0, 347), (0, 118), (0, 212), (0, 221), (0, 230), (0, 239), (0, 248), (0, 77), (0, 86), (0, 95), (0, 333), (0, 104), (0, 342), (0, 113), (0, 198), (0, 207), (0, 216), (0, 225), (0, 234), (0, 63), (0, 72), (0, 81), (0, 319), (0, 90), (0, 328), (0, 99), (0, 337), (0, 346), (0, 184), (0, 193), (0, 202), (0, 211), (0, 220), (0, 49), (0, 58), (0, 67), (0, 76), (0, 314), (0, 85), (0, 323), (0, 332), (0, 341), (0, 179), (0, 188), (0, 197), (0, 206), (0, 215), (0, 44), (0, 53), (0, 62), (0, 300), (0, 71), (0, 309), (0, 80), (0, 318), (0, 327), (0, 336), (0, 165), (0, 174), (0, 183), (0, 192), (0, 201), (0, 30), (0, 39), (0, 48), (0, 57), (0, 295), (0, 66), (0, 304), (0, 313), (0, 322), (0, 331), (0, 160), (0, 169), (0, 178), (0, 187), (0, 196), (0, 25), (0, 34), (0, 43), (0, 281), (0, 52), (0, 290), (0, 61), (0, 299), (0, 308), (0, 317), (0, 146), (0, 155), (0, 164), (0, 173), (0, 182), (0, 11), (0, 20), (0, 29), (0, 38), (0, 276), (0, 47), (0, 285), (0, 294), (0, 303), (0, 312), (0, 141), (0, 150), (0, 159), (0, 168), (0, 177), (0, 6), (0, 15), (0, 24), (0, 262), (0, 33), (0, 271), (0, 42), (0, 280), (0, 289), (0, 298), (0, 127), (0, 136), (0, 145), (0, 154), (0, 163), (0, 1), (0, 10), (0, 19), (0, 257), (0, 28), (0, 266), (0, 275), (0, 284), (0, 293), (0, 122), (0, 131), (0, 140), (0, 149)}",349,305375,1.317298412322998
Graph_350_61075_1,350,61075,349,"{(0, 158), (0, 5), (0, 243), (0, 14), (0, 252), (0, 23), (0, 261), (0, 270), (0, 279), (0, 108), (0, 117), (0, 126), (0, 135), (0, 144), (0, 229), (0, 238), (0, 9), (0, 247), (0, 256), (0, 265), (0, 94), (0, 103), (0, 112), (0, 121), (0, 130), (0, 224), (0, 233), (0, 242), (0, 251), (0, 260), (0, 89), (0, 98), (0, 107), (0, 345), (0, 116), (0, 125), (0, 210), (0, 219), (0, 228), (0, 237), (0, 246), (0, 75), (0, 84), (0, 93), (0, 102), (0, 340), (0, 111), (0, 349), (0, 205), (0, 214), (0, 223), (0, 232), (0, 241), (0, 70), (0, 79), (0, 88), (0, 326), (0, 97), (0, 335), (0, 106), (0, 344), (0, 191), (0, 200), (0, 209), (0, 218), (0, 227), (0, 56), (0, 65), (0, 74), (0, 83), (0, 321), (0, 92), (0, 330), (0, 339), (0, 348), (0, 186), (0, 195), (0, 204), (0, 213), (0, 222), (0, 51), (0, 60), (0, 69), (0, 307), (0, 78), (0, 316), (0, 87), (0, 325), (0, 334), (0, 343), (0, 172), (0, 181), (0, 190), (0, 199), (0, 208), (0, 37), (0, 46), (0, 55), (0, 64), (0, 302), (0, 73), (0, 311), (0, 320), (0, 329), (0, 338), (0, 167), (0, 176), (0, 185), (0, 194), (0, 203), (0, 32), (0, 41), (0, 50), (0, 288), (0, 59), (0, 297), (0, 68), (0, 306), (0, 315), (0, 324), (0, 153), (0, 162), (0, 171), (0, 180), (0, 189), (0, 18), (0, 27), (0, 36), (0, 274), (0, 45), (0, 283), (0, 54), (0, 292), (0, 301), (0, 310), (0, 139), (0, 148), (0, 157), (0, 166), (0, 175), (0, 4), (0, 13), (0, 22), (0, 31), (0, 269), (0, 40), (0, 278), (0, 287), (0, 296), (0, 305), (0, 134), (0, 143), (0, 152), (0, 161), (0, 170), (0, 8), (0, 17), (0, 255), (0, 26), (0, 264), (0, 35), (0, 273), (0, 282), (0, 291), (0, 120), (0, 129), (0, 138), (0, 147), (0, 156), (0, 3), (0, 12), (0, 250), (0, 21), (0, 259), (0, 268), (0, 277), (0, 286), (0, 115), (0, 124), (0, 133), (0, 142), (0, 151), (0, 236), (0, 7), (0, 245), (0, 16), (0, 254), (0, 263), (0, 272), (0, 101), (0, 110), (0, 119), (0, 128), (0, 137), (0, 231), (0, 2), (0, 240), (0, 249), (0, 258), (0, 267), (0, 96), (0, 105), (0, 114), (0, 123), (0, 132), (0, 217), (0, 226), (0, 235), (0, 244), (0, 253), (0, 82), (0, 91), (0, 100), (0, 109), (0, 347), (0, 118), (0, 212), (0, 221), (0, 230), (0, 239), (0, 248), (0, 77), (0, 86), (0, 95), (0, 333), (0, 104), (0, 342), (0, 113), (0, 198), (0, 207), (0, 216), (0, 225), (0, 234), (0, 63), (0, 72), (0, 81), (0, 319), (0, 90), (0, 328), (0, 99), (0, 337), (0, 346), (0, 184), (0, 193), (0, 202), (0, 211), (0, 220), (0, 49), (0, 58), (0, 67), (0, 76), (0, 314), (0, 85), (0, 323), (0, 332), (0, 341), (0, 179), (0, 188), (0, 197), (0, 206), (0, 215), (0, 44), (0, 53), (0, 62), (0, 300), (0, 71), (0, 309), (0, 80), (0, 318), (0, 327), (0, 336), (0, 165), (0, 174), (0, 183), (0, 192), (0, 201), (0, 30), (0, 39), (0, 48), (0, 57), (0, 295), (0, 66), (0, 304), (0, 313), (0, 322), (0, 331), (0, 160), (0, 169), (0, 178), (0, 187), (0, 196), (0, 25), (0, 34), (0, 43), (0, 281), (0, 52), (0, 290), (0, 61), (0, 299), (0, 308), (0, 317), (0, 146), (0, 155), (0, 164), (0, 173), (0, 182), (0, 11), (0, 20), (0, 29), (0, 38), (0, 276), (0, 47), (0, 285), (0, 294), (0, 303), (0, 312), (0, 141), (0, 150), (0, 159), (0, 168), (0, 177), (0, 6), (0, 15), (0, 24), (0, 262), (0, 33), (0, 271), (0, 42), (0, 280), (0, 289), (0, 298), (0, 127), (0, 136), (0, 145), (0, 154), (0, 163), (0, 1), (0, 10), (0, 19), (0, 257), (0, 28), (0, 266), (0, 275), (0, 284), (0, 293), (0, 122), (0, 131), (0, 140), (0, 149)}",349,305375,1.3069853782653809
