graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_300_33638_0,300,33638,201,"{(5, 172), (126, 172), (172, 258), (172, 203), (172, 267), (172, 212), (113, 172), (172, 276), (172, 221), (172, 285), (172, 230), (62, 172), (172, 294), (128, 172), (117, 172), (22, 172), (77, 172), (172, 251), (172, 196), (172, 260), (172, 205), (172, 269), (172, 214), (24, 172), (0, 172), (79, 172), (101, 172), (172, 223), (11, 172), (13, 172), (172, 287), (156, 172), (39, 172), (92, 172), (172, 253), (52, 172), (41, 172), (96, 172), (118, 172), (172, 271), (172, 216), (172, 280), (122, 172), (3, 172), (80, 172), (58, 172), (135, 172), (172, 191), (69, 172), (124, 172), (172, 255), (172, 200), (172, 282), (71, 172), (82, 172), (137, 172), (31, 172), (86, 172), (172, 175), (172, 239), (172, 184), (172, 248), (172, 193), (172, 257), (172, 202), (172, 266), (44, 172), (9, 172), (33, 172), (172, 211), (154, 172), (165, 172), (48, 172), (103, 172), (114, 172), (172, 232), (172, 296), (172, 241), (172, 186), (50, 172), (37, 172), (116, 172), (61, 172), (171, 172), (172, 204), (172, 268), (10, 172), (76, 172), (131, 172), (172, 179), (172, 298), (89, 172), (172, 243), (133, 172), (12, 172), (78, 172), (144, 172), (172, 252), (172, 188), (27, 172), (93, 172), (172, 261), (172, 270), (146, 172), (29, 172), (95, 172), (106, 172), (161, 172), (55, 172), (172, 245), (172, 190), (172, 254), (172, 199), (172, 263), (108, 172), (163, 172), (2, 172), (46, 172), (68, 172), (112, 172), (123, 172), (172, 220), (6, 172), (172, 284), (72, 172), (172, 229), (172, 174), (172, 293), (172, 238), (172, 183), (172, 192), (70, 172), (125, 172), (172, 256), (30, 172), (74, 172), (85, 172), (129, 172), (140, 172), (151, 172), (172, 277), (172, 222), (172, 231), (172, 295), (153, 172), (172, 185), (172, 249), (36, 172), (47, 172), (91, 172), (168, 172), (51, 172), (172, 206), (172, 215), (38, 172), (25, 172), (115, 172), (172, 224), (170, 172), (172, 279), (172, 288), (104, 172), (172, 233), (159, 172), (53, 172), (64, 172), (172, 242), (172, 208), (121, 172), (132, 172), (172, 272), (172, 217), (26, 172), (15, 172), (81, 172), (172, 226), (147, 172), (172, 281), (172, 290), (172, 235), (172, 299), (17, 172), (4, 172), (83, 172), (160, 172), (138, 172), (149, 172), (43, 172), (172, 265), (32, 172), (98, 172), (164, 172), (172, 274), (172, 219), (172, 228), (172, 173), (172, 292), (34, 172), (21, 172), (111, 172), (166, 172)}",600,360904,0.08394193649291992
Graph_300_33638_1,300,33638,206,"{(104, 197), (52, 104), (104, 142), (96, 104), (104, 151), (104, 215), (1, 104), (104, 160), (104, 279), (104, 169), (104, 233), (54, 104), (14, 104), (104, 126), (69, 104), (3, 104), (104, 135), (104, 254), (104, 199), (104, 263), (104, 208), (104, 153), (104, 272), (104, 217), (104, 162), (104, 281), (82, 104), (71, 104), (20, 104), (31, 104), (86, 104), (97, 104), (104, 119), (104, 128), (104, 247), (104, 192), (104, 137), (104, 256), (104, 201), (104, 265), (33, 104), (44, 104), (104, 210), (88, 104), (104, 155), (104, 274), (104, 283), (48, 104), (104, 112), (104, 176), (104, 240), (104, 185), (104, 130), (104, 194), (61, 104), (104, 139), (104, 258), (50, 104), (104, 203), (104, 148), (104, 267), (10, 104), (104, 212), (65, 104), (76, 104), (104, 276), (63, 104), (104, 105), (12, 104), (67, 104), (104, 132), (104, 141), (93, 104), (104, 260), (104, 269), (104, 214), (25, 104), (104, 278), (40, 104), (104, 107), (95, 104), (29, 104), (84, 104), (104, 171), (104, 116), (104, 235), (104, 299), (55, 104), (104, 244), (104, 189), (104, 134), (104, 198), (104, 143), (104, 262), (42, 104), (104, 207), (104, 271), (2, 104), (57, 104), (104, 164), (6, 104), (104, 109), (72, 104), (104, 228), (104, 173), (104, 237), (104, 182), (104, 246), (104, 191), (59, 104), (104, 136), (104, 255), (8, 104), (19, 104), (74, 104), (30, 104), (85, 104), (104, 221), (104, 166), (104, 285), (104, 111), (104, 230), (21, 104), (104, 294), (104, 120), (104, 239), (87, 104), (104, 184), (104, 248), (36, 104), (47, 104), (91, 104), (104, 193), (51, 104), (104, 150), (38, 104), (104, 168), (104, 113), (53, 104), (64, 104), (104, 122), (104, 241), (104, 250), (11, 104), (66, 104), (104, 152), (104, 216), (26, 104), (104, 161), (104, 106), (104, 225), (81, 104), (104, 280), (104, 289), (104, 115), (104, 298), (104, 124), (104, 243), (104, 252), (17, 104), (28, 104), (83, 104), (94, 104), (104, 145), (32, 104), (43, 104), (98, 104), (104, 209), (104, 218), (104, 163), (104, 282), (104, 108), (104, 227), (104, 236), (104, 181), (104, 245), (56, 104), (45, 104), (5, 104), (60, 104), (104, 147), (104, 266), (104, 156), (104, 275), (104, 220), (7, 104), (73, 104), (104, 174), (104, 238), (104, 195), (9, 104), (75, 104), (104, 140), (104, 268), (24, 104), (35, 104), (90, 104), (101, 104), (104, 277), (79, 104), (104, 158), (104, 286), (104, 231), (104, 295), (37, 104), (92, 104)}",900,541506,0.1143348217010498
Graph_300_44850_0,300,44850,299,"{(180, 299), (191, 299), (246, 299), (61, 299), (50, 299), (116, 299), (195, 299), (206, 299), (105, 299), (129, 299), (140, 299), (151, 299), (10, 299), (261, 299), (65, 299), (63, 299), (153, 299), (142, 299), (208, 299), (263, 299), (274, 299), (23, 299), (12, 299), (67, 299), (78, 299), (89, 299), (212, 299), (223, 299), (278, 299), (289, 299), (91, 299), (51, 299), (27, 299), (157, 299), (25, 299), (159, 299), (146, 299), (225, 299), (236, 299), (280, 299), (170, 299), (291, 299), (40, 299), (29, 299), (95, 299), (174, 299), (84, 299), (119, 299), (185, 299), (240, 299), (55, 299), (102, 299), (42, 299), (132, 299), (108, 299), (198, 299), (176, 299), (242, 299), (253, 299), (297, 299), (187, 299), (2, 299), (81, 299), (46, 299), (147, 299), (136, 299), (57, 299), (68, 299), (202, 299), (257, 299), (268, 299), (6, 299), (168, 299), (255, 299), (4, 299), (59, 299), (70, 299), (125, 299), (138, 299), (149, 299), (160, 299), (204, 299), (215, 299), (259, 299), (8, 299), (19, 299), (74, 299), (85, 299), (164, 299), (30, 299), (98, 299), (285, 299), (219, 299), (217, 299), (272, 299), (21, 299), (111, 299), (87, 299), (155, 299), (177, 299), (221, 299), (232, 299), (243, 299), (276, 299), (166, 299), (287, 299), (36, 299), (47, 299), (126, 299), (181, 299), (298, 299), (179, 299), (234, 299), (38, 299), (139, 299), (115, 299), (104, 299), (128, 299), (249, 299), (260, 299), (49, 299), (117, 299), (183, 299), (77, 299), (53, 299), (143, 299), (64, 299), (238, 299), (264, 299), (270, 299), (196, 299), (251, 299), (262, 299), (0, 299), (101, 299), (11, 299), (145, 299), (121, 299), (222, 299), (66, 299), (277, 299), (156, 299), (200, 299), (211, 299), (15, 299), (26, 299), (266, 299), (158, 299), (134, 299), (213, 299), (224, 299), (279, 299), (28, 299), (118, 299), (94, 299), (17, 299), (83, 299), (239, 299), (96, 299), (107, 299), (162, 299), (173, 299), (228, 299), (32, 299), (122, 299), (43, 299), (283, 299), (294, 299), (265, 299), (281, 299), (175, 299), (230, 299), (241, 299), (296, 299), (34, 299), (45, 299), (100, 299), (190, 299), (56, 299), (256, 299), (124, 299), (135, 299), (245, 299), (5, 299), (60, 299), (137, 299), (113, 299), (192, 299), (203, 299), (247, 299), (258, 299), (269, 299), (18, 299), (86, 299), (62, 299), (73, 299), (152, 299), (207, 299), (218, 299), (7, 299), (97, 299), (141, 299), (273, 299), (22, 299), (205, 299), (9, 299), (75, 299), (154, 299), (130, 299), (165, 299), (209, 299), (286, 299), (220, 299), (275, 299), (24, 299), (103, 299), (35, 299), (79, 299), (169, 299), (13, 299), (90, 299), (114, 299), (235, 299), (290, 299), (39, 299), (288, 299), (37, 299), (127, 299), (92, 299), (171, 299), (182, 299), (248, 299), (226, 299), (292, 299), (237, 299), (76, 299), (41, 299), (131, 299), (52, 299), (186, 299), (197, 299), (252, 299), (1, 299), (184, 299), (250, 299), (54, 299), (133, 299), (109, 299), (188, 299), (120, 299), (144, 299), (199, 299), (210, 299), (254, 299), (3, 299), (93, 299), (69, 299), (80, 299), (148, 299), (14, 299), (58, 299), (214, 299), (201, 299), (267, 299), (16, 299), (106, 299), (71, 299), (150, 299), (82, 299), (161, 299), (172, 299), (282, 299), (216, 299), (227, 299), (271, 299), (20, 299), (31, 299), (110, 299), (293, 299), (231, 299), (163, 299), (229, 299), (284, 299), (295, 299), (33, 299), (112, 299), (123, 299), (44, 299), (88, 299), (99, 299), (167, 299), (189, 299), (233, 299), (178, 299), (72, 299), (48, 299), (194, 299), (244, 299), (193, 299)}",600,450600,0.09459161758422852
Graph_300_44850_1,300,44850,299,"{(180, 299), (191, 299), (246, 299), (50, 299), (140, 299), (105, 299), (116, 299), (151, 299), (261, 299), (61, 299), (129, 299), (195, 299), (10, 299), (204, 299), (65, 299), (206, 299), (63, 299), (142, 299), (153, 299), (208, 299), (263, 299), (274, 299), (12, 299), (91, 299), (67, 299), (89, 299), (102, 299), (23, 299), (78, 299), (157, 299), (168, 299), (212, 299), (51, 299), (27, 299), (223, 299), (278, 299), (289, 299), (25, 299), (159, 299), (146, 299), (225, 299), (236, 299), (170, 299), (280, 299), (291, 299), (29, 299), (40, 299), (84, 299), (95, 299), (119, 299), (174, 299), (185, 299), (240, 299), (55, 299), (42, 299), (132, 299), (108, 299), (187, 299), (198, 299), (242, 299), (176, 299), (253, 299), (297, 299), (2, 299), (81, 299), (46, 299), (57, 299), (68, 299), (147, 299), (202, 299), (136, 299), (257, 299), (268, 299), (6, 299), (255, 299), (4, 299), (70, 299), (138, 299), (149, 299), (215, 299), (59, 299), (270, 299), (281, 299), (125, 299), (160, 299), (8, 299), (98, 299), (74, 299), (164, 299), (19, 299), (219, 299), (30, 299), (285, 299), (85, 299), (217, 299), (272, 299), (21, 299), (111, 299), (87, 299), (177, 299), (155, 299), (243, 299), (166, 299), (276, 299), (221, 299), (232, 299), (287, 299), (36, 299), (126, 299), (47, 299), (181, 299), (298, 299), (179, 299), (234, 299), (49, 299), (117, 299), (128, 299), (183, 299), (38, 299), (238, 299), (260, 299), (104, 299), (115, 299), (139, 299), (77, 299), (53, 299), (64, 299), (143, 299), (249, 299), (264, 299), (254, 299), (196, 299), (262, 299), (251, 299), (0, 299), (11, 299), (66, 299), (156, 299), (101, 299), (222, 299), (121, 299), (145, 299), (200, 299), (211, 299), (266, 299), (26, 299), (15, 299), (277, 299), (158, 299), (134, 299), (224, 299), (213, 299), (279, 299), (17, 299), (118, 299), (83, 299), (94, 299), (28, 299), (96, 299), (107, 299), (162, 299), (173, 299), (228, 299), (239, 299), (32, 299), (43, 299), (122, 299), (283, 299), (294, 299), (175, 299), (230, 299), (241, 299), (296, 299), (45, 299), (56, 299), (124, 299), (34, 299), (100, 299), (245, 299), (256, 299), (135, 299), (190, 299), (5, 299), (60, 299), (137, 299), (113, 299), (192, 299), (203, 299), (247, 299), (258, 299), (269, 299), (18, 299), (97, 299), (73, 299), (152, 299), (7, 299), (207, 299), (62, 299), (86, 299), (141, 299), (218, 299), (273, 299), (22, 299), (205, 299), (9, 299), (75, 299), (154, 299), (130, 299), (165, 299), (220, 299), (275, 299), (209, 299), (286, 299), (24, 299), (103, 299), (114, 299), (169, 299), (13, 299), (235, 299), (35, 299), (290, 299), (79, 299), (90, 299), (39, 299), (288, 299), (37, 299), (127, 299), (92, 299), (171, 299), (182, 299), (226, 299), (237, 299), (248, 299), (292, 299), (76, 299), (52, 299), (41, 299), (131, 299), (186, 299), (197, 299), (252, 299), (1, 299), (184, 299), (250, 299), (54, 299), (133, 299), (109, 299), (144, 299), (188, 299), (265, 299), (120, 299), (199, 299), (210, 299), (3, 299), (14, 299), (58, 299), (69, 299), (80, 299), (93, 299), (148, 299), (214, 299), (201, 299), (267, 299), (16, 299), (106, 299), (71, 299), (161, 299), (82, 299), (150, 299), (172, 299), (282, 299), (216, 299), (227, 299), (271, 299), (20, 299), (31, 299), (110, 299), (293, 299), (231, 299), (163, 299), (229, 299), (284, 299), (259, 299), (295, 299), (33, 299), (112, 299), (99, 299), (167, 299), (44, 299), (244, 299), (88, 299), (123, 299), (178, 299), (189, 299), (72, 299), (48, 299), (194, 299), (233, 299), (193, 299)}",600,450600,0.10204601287841797
Graph_350_7635_0,350,7635,23,"{(59, 290), (5, 59), (59, 137), (59, 149), (59, 152), (59, 103), (59, 289), (59, 295), (59, 234), (59, 292), (59, 60), (59, 322), (59, 200), (59, 273), (59, 62), (59, 312), (59, 77), (59, 263), (59, 89), (59, 156), (59, 101), (59, 223), (59, 232)}",1050,278695,0.08506059646606445
Graph_350_7635_1,350,7635,28,"{(86, 313), (86, 328), (86, 212), (86, 157), (23, 86), (86, 221), (86, 224), (86, 172), (86, 181), (86, 120), (18, 86), (73, 86), (86, 162), (86, 275), (86, 287), (75, 86), (86, 296), (86, 116), (86, 305), (68, 86), (86, 317), (86, 320), (86, 329), (86, 332), (86, 161), (86, 100), (86, 112), (86, 225)}",1050,278695,0.06005048751831055
Graph_350_15269_0,350,15269,63,"{(18, 313), (18, 252), (18, 203), (18, 87), (18, 206), (18, 145), (18, 200), (18, 209), (18, 328), (18, 154), (18, 301), (18, 212), (18, 227), (18, 172), (18, 349), (18, 175), (18, 114), (18, 53), (18, 236), (1, 18), (18, 68), (18, 187), (18, 251), (18, 196), (18, 19), (18, 202), (18, 208), (18, 147), (18, 321), (18, 333), (18, 28), (5, 18), (18, 284), (18, 168), (18, 107), (18, 226), (18, 52), (18, 290), (18, 116), (18, 235), (18, 125), (18, 238), (18, 308), (18, 134), (18, 192), (18, 311), (18, 201), (18, 204), (18, 24), (18, 207), (18, 255), (18, 216), (18, 222), (18, 335), (18, 289), (18, 228), (18, 109), (18, 118), (18, 231), (18, 57), (18, 237), (18, 121), (18, 75)}",1050,370303,0.0831294059753418
Graph_350_15269_1,350,15269,59,"{(42, 286), (42, 45), (42, 170), (42, 289), (42, 347), (42, 167), (42, 112), (42, 51), (42, 57), (42, 115), (42, 295), (42, 240), (42, 185), (42, 124), (42, 191), (42, 72), (42, 267), (42, 206), (42, 270), (42, 273), (42, 218), (42, 96), (42, 276), (42, 282), (42, 44), (42, 169), (42, 53), (42, 239), (42, 178), (42, 297), (21, 42), (42, 135), (42, 199), (42, 77), (42, 257), (42, 324), (42, 141), (42, 327), (42, 330), (42, 156), (42, 269), (42, 220), (42, 223), (42, 235), (42, 174), (42, 119), (42, 125), (29, 42), (42, 302), (42, 247), (42, 73), (42, 253), (42, 131), (42, 317), (42, 256), (42, 320), (42, 198), (42, 216), (42, 222)}",1050,370303,0.06730794906616211
Graph_350_30538_0,350,30538,144,"{(189, 265), (189, 210), (189, 338), (189, 228), (50, 189), (127, 189), (10, 189), (65, 189), (63, 189), (189, 203), (189, 267), (133, 189), (189, 340), (27, 189), (93, 189), (189, 294), (148, 189), (189, 303), (95, 189), (189, 260), (161, 189), (150, 189), (189, 269), (189, 214), (55, 189), (189, 278), (110, 189), (189, 223), (189, 342), (189, 287), (189, 232), (42, 189), (189, 296), (163, 189), (46, 189), (57, 189), (123, 189), (6, 189), (189, 198), (4, 189), (189, 344), (189, 289), (74, 189), (151, 189), (140, 189), (189, 191), (189, 255), (189, 200), (189, 264), (189, 209), (87, 189), (189, 218), (168, 189), (49, 189), (115, 189), (159, 189), (170, 189), (189, 266), (189, 211), (174, 189), (11, 189), (66, 189), (187, 189), (26, 189), (189, 204), (189, 323), (189, 268), (189, 332), (189, 277), (134, 189), (17, 189), (28, 189), (83, 189), (160, 189), (189, 234), (43, 189), (32, 189), (189, 243), (164, 189), (189, 197), (189, 316), (189, 261), (189, 325), (189, 334), (34, 189), (45, 189), (111, 189), (56, 189), (155, 189), (5, 189), (126, 189), (189, 227), (189, 245), (189, 190), (189, 309), (189, 254), (189, 199), (7, 189), (73, 189), (62, 189), (117, 189), (189, 327), (183, 189), (77, 189), (143, 189), (130, 189), (189, 293), (35, 189), (189, 192), (156, 189), (145, 189), (189, 320), (158, 189), (189, 222), (189, 231), (189, 240), (162, 189), (189, 194), (189, 313), (122, 189), (189, 322), (54, 189), (109, 189), (14, 189), (58, 189), (80, 189), (189, 279), (189, 233), (189, 306), (189, 315), (137, 189), (86, 189), (189, 208), (189, 272), (189, 281), (189, 345), (189, 290), (189, 244), (154, 189), (165, 189), (189, 308), (48, 189), (103, 189), (169, 189)}",700,368904,0.07682228088378906
Graph_350_30538_1,350,30538,154,"{(167, 265), (66, 167), (42, 167), (121, 167), (167, 283), (167, 228), (26, 167), (2, 167), (81, 167), (167, 173), (136, 167), (147, 167), (134, 167), (167, 194), (4, 167), (83, 167), (94, 167), (138, 167), (167, 322), (160, 167), (167, 267), (167, 331), (32, 167), (8, 167), (98, 167), (167, 340), (45, 167), (56, 167), (111, 167), (166, 167), (5, 167), (167, 205), (167, 278), (167, 223), (167, 342), (113, 167), (73, 167), (62, 167), (77, 167), (167, 189), (167, 326), (75, 167), (130, 167), (35, 167), (0, 167), (90, 167), (167, 225), (156, 167), (167, 289), (167, 182), (167, 191), (167, 310), (17, 167), (107, 167), (28, 167), (96, 167), (162, 167), (167, 273), (1, 167), (167, 175), (58, 167), (34, 167), (167, 257), (167, 202), (167, 321), (167, 266), (167, 211), (167, 339), (71, 167), (167, 177), (167, 296), (20, 167), (86, 167), (141, 167), (152, 167), (167, 259), (48, 167), (13, 167), (24, 167), (114, 167), (167, 243), (167, 188), (167, 197), (37, 167), (127, 167), (167, 325), (10, 167), (76, 167), (131, 167), (167, 227), (167, 181), (167, 300), (167, 190), (133, 167), (167, 254), (167, 199), (167, 263), (3, 167), (148, 167), (146, 167), (167, 220), (167, 348), (40, 167), (16, 167), (106, 167), (84, 167), (167, 174), (167, 238), (167, 302), (167, 247), (167, 192), (55, 167), (167, 320), (108, 167), (163, 167), (167, 213), (57, 167), (44, 167), (167, 222), (167, 341), (167, 295), (167, 304), (167, 249), (167, 313), (74, 167), (167, 206), (129, 167), (140, 167), (151, 167), (167, 215), (167, 279), (167, 288), (167, 297), (167, 242), (87, 167), (23, 167), (91, 167), (12, 167), (102, 167), (167, 208), (167, 272), (167, 217), (167, 281), (167, 226), (167, 345), (25, 167), (115, 167), (159, 167), (167, 235), (167, 299), (167, 244), (64, 167), (167, 308), (29, 167)}",1050,553531,0.11556005477905273
Graph_350_45807_0,350,45807,240,"{(221, 236), (221, 300), (221, 245), (146, 221), (221, 309), (221, 254), (16, 221), (82, 221), (172, 221), (150, 221), (221, 336), (55, 221), (31, 221), (221, 229), (163, 221), (221, 293), (221, 238), (221, 302), (221, 247), (33, 221), (44, 221), (99, 221), (167, 221), (88, 221), (112, 221), (123, 221), (178, 221), (221, 256), (221, 311), (221, 320), (193, 221), (125, 221), (221, 286), (221, 231), (61, 221), (140, 221), (50, 221), (206, 221), (129, 221), (221, 304), (10, 221), (221, 313), (63, 221), (142, 221), (153, 221), (208, 221), (12, 221), (91, 221), (67, 221), (168, 221), (78, 221), (89, 221), (212, 221), (221, 288), (102, 221), (221, 224), (221, 233), (221, 279), (221, 297), (221, 343), (221, 242), (221, 306), (221, 251), (221, 315), (25, 221), (115, 221), (170, 221), (40, 221), (119, 221), (29, 221), (174, 221), (84, 221), (221, 226), (221, 290), (121, 221), (176, 221), (187, 221), (221, 317), (2, 221), (81, 221), (68, 221), (147, 221), (57, 221), (136, 221), (202, 221), (6, 221), (221, 274), (221, 338), (221, 283), (221, 228), (70, 221), (160, 221), (221, 292), (215, 221), (204, 221), (221, 301), (19, 221), (98, 221), (74, 221), (221, 246), (221, 310), (8, 221), (30, 221), (164, 221), (219, 221), (217, 221), (221, 267), (100, 221), (87, 221), (166, 221), (221, 276), (111, 221), (177, 221), (221, 340), (221, 285), (60, 221), (36, 221), (126, 221), (221, 294), (47, 221), (181, 221), (179, 221), (117, 221), (104, 221), (194, 221), (128, 221), (183, 221), (221, 324), (221, 269), (77, 221), (53, 221), (221, 278), (143, 221), (221, 223), (221, 342), (221, 287), (221, 232), (221, 296), (130, 221), (0, 221), (11, 221), (90, 221), (145, 221), (156, 221), (211, 221), (200, 221), (101, 221), (221, 253), (39, 221), (15, 221), (221, 262), (221, 271), (221, 280), (221, 225), (158, 221), (221, 289), (28, 221), (94, 221), (173, 221), (83, 221), (43, 221), (32, 221), (221, 264), (120, 221), (221, 328), (175, 221), (221, 273), (221, 337), (221, 282), (80, 221), (34, 221), (135, 221), (45, 221), (221, 291), (56, 221), (69, 221), (124, 221), (190, 221), (221, 227), (221, 346), (221, 248), (221, 312), (113, 221), (192, 221), (203, 221), (221, 321), (221, 266), (18, 221), (97, 221), (73, 221), (152, 221), (22, 221), (221, 348), (205, 221), (9, 221), (75, 221), (165, 221), (221, 241), (209, 221), (221, 305), (221, 250), (35, 221), (13, 221), (79, 221), (114, 221), (169, 221), (24, 221), (103, 221), (221, 259), (221, 268), (221, 332), (221, 341), (14, 221), (37, 221), (105, 221), (92, 221), (127, 221), (171, 221), (76, 221), (41, 221), (221, 298), (52, 221), (186, 221), (197, 221), (1, 221), (221, 316), (221, 261), (221, 325), (221, 270), (133, 221), (144, 221), (199, 221), (109, 221), (188, 221), (210, 221), (3, 221), (93, 221), (58, 221), (148, 221), (214, 221)}",700,491056,0.11896681785583496
Graph_350_45807_1,350,45807,238,"{(167, 201), (189, 201), (201, 322), (201, 267), (201, 212), (201, 331), (72, 201), (201, 276), (201, 221), (201, 340), (201, 285), (201, 349), (4, 201), (59, 201), (125, 201), (19, 201), (46, 201), (74, 201), (30, 201), (140, 201), (151, 201), (129, 201), (201, 251), (201, 269), (21, 201), (87, 201), (201, 342), (142, 201), (47, 201), (36, 201), (102, 201), (91, 201), (157, 201), (168, 201), (181, 201), (201, 308), (38, 201), (49, 201), (104, 201), (201, 326), (170, 201), (201, 271), (201, 335), (201, 280), (53, 201), (64, 201), (119, 201), (201, 344), (201, 246), (0, 201), (11, 201), (66, 201), (121, 201), (123, 201), (187, 201), (201, 264), (26, 201), (201, 209), (81, 201), (136, 201), (147, 201), (201, 337), (201, 346), (201, 274), (201, 329), (28, 201), (17, 201), (149, 201), (160, 201), (68, 201), (138, 201), (201, 303), (201, 248), (201, 312), (98, 201), (201, 257), (164, 201), (201, 266), (201, 211), (201, 275), (201, 339), (45, 201), (56, 201), (155, 201), (5, 201), (60, 201), (201, 296), (126, 201), (201, 241), (201, 305), (201, 250), (201, 259), (113, 201), (201, 323), (179, 201), (201, 268), (7, 201), (18, 201), (62, 201), (117, 201), (194, 201), (22, 201), (77, 201), (201, 225), (143, 201), (201, 289), (201, 234), (201, 298), (75, 201), (130, 201), (201, 252), (201, 316), (13, 201), (35, 201), (24, 201), (79, 201), (156, 201), (145, 201), (200, 201), (90, 201), (39, 201), (201, 218), (37, 201), (201, 227), (92, 201), (201, 291), (158, 201), (201, 236), (201, 245), (107, 201), (186, 201), (118, 201), (162, 201), (197, 201), (201, 309), (1, 201), (201, 327), (54, 201), (201, 284), (14, 201), (3, 201), (69, 201), (201, 293), (58, 201), (80, 201), (124, 201), (201, 229), (201, 302), (201, 348), (201, 311), (201, 345), (16, 201), (82, 201), (137, 201), (192, 201), (201, 213), (31, 201), (86, 201), (201, 277), (141, 201), (152, 201), (201, 222), (201, 286), (201, 341), (201, 240), (201, 304), (201, 249), (201, 313), (44, 201), (88, 201), (165, 201), (48, 201), (103, 201), (193, 201), (169, 201), (201, 206), (201, 270), (201, 215), (201, 334), (201, 279), (201, 343), (201, 288), (201, 233), (201, 297), (50, 201), (105, 201), (195, 201), (171, 201), (201, 306), (116, 201), (127, 201), (182, 201), (65, 201), (76, 201), (131, 201), (201, 263), (63, 201), (201, 208), (184, 201), (201, 217), (201, 336), (201, 281), (12, 201), (201, 226), (67, 201), (89, 201), (78, 201), (133, 201), (188, 201), (201, 235), (144, 201), (199, 201), (201, 290), (27, 201), (201, 299), (93, 201), (146, 201), (201, 265), (40, 201), (201, 210), (84, 201), (106, 201), (150, 201), (161, 201), (172, 201), (201, 338), (185, 201), (201, 219), (201, 228), (55, 201), (201, 347), (110, 201), (201, 301), (108, 201), (163, 201), (2, 201), (57, 201), (112, 201)}",700,491056,0.24952030181884766
